user_id;date;gun type id;gun power;hitting the target;action id
959969;08.03.2019;18064;1;1;49782
959742;08.03.2019;18070;0;1;49783
959174;09.03.2019;4408;0;1;49784
959512;09.03.2019;4426;1;1;49785
959920;09.03.2019;4429;0;1;49786
959124;09.03.2019;4939;1;1;49787
959148;09.03.2019;8807;0;1;49788
959310;09.03.2019;9468;0;1;49789
959256;09.03.2019;11094;1;0;49790
959476;09.03.2019;12114;0;1;49791
959382;09.03.2019;12165;0;1;49792
959120;09.03.2019;12525;0;1;49793
959400;09.03.2019;12738;1;1;49794
959944;09.03.2019;12849;2;1;49795
959570;09.03.2019;13119;0;1;49796
959843;09.03.2019;13131;0;1;49797
959859;09.03.2019;13383;0;1;49798
959632;09.03.2019;13437;0;1;49799
959383;09.03.2019;16336;1;1;49800
959480;09.03.2019;16450;0;1;49801
959143;09.03.2019;16504;13;1;49802
959868;09.03.2019;16537;0;0;49803
959609;09.03.2019;16587;0;1;49804
959897;09.03.2019;16744;1;1;49805
959942;09.03.2019;16774;0;0;49806
959879;09.03.2019;16834;0;0;49807
959217;09.03.2019;16849;0;1;49808
959051;09.03.2019;16855;0;1;49809
959409;09.03.2019;17761;1;1;49810
959543;09.03.2019;17794;0;1;49811
959751;09.03.2019;17797;3;0;49812
959850;09.03.2019;17803;0;1;49813
959289;09.03.2019;17809;0;1;49814
959634;09.03.2019;17821;0;1;49815
959300;09.03.2019;17824;0;1;49816
959756;09.03.2019;18055;0;1;49817
959971;09.03.2019;18064;1;1;49818
959260;09.03.2019;18070;2;1;49819
959859;10.03.2019;4939;0;1;49820
959180;10.03.2019;12738;0;1;49821
960017;10.03.2019;12849;1;0;49822
959380;10.03.2019;16504;8;0;49823
959068;11.03.2019;12738;0;1;49824
959447;11.03.2019;12849;0;1;49825
959423;11.03.2019;16504;2;0;49826
960000;11.03.2019;18070;0;1;49827
959677;13.03.2019;4939;1;1;49828
959868;13.03.2019;12393;0;1;49829
959520;13.03.2019;16504;1;1;49830
959782;13.03.2019;16855;0;1;49831
959949;13.03.2019;18127;0;1;49832
959397;13.03.2019;18130;1;0;49833
959830;13.03.2019;18142;0;0;49834
959954;13.03.2019;18148;0;1;49835
959612;14.03.2019;18172;0;1;49836
959325;15.03.2019;4939;0;1;49837
959131;15.03.2019;16504;2;0;49838
959136;15.03.2019;18172;0;1;49839
959183;15.03.2019;18178;0;1;49840
959220;16.03.2019;16504;0;0;49841
959361;16.03.2019;18166;0;1;49842
959531;17.03.2019;11094;0;1;49843
959116;17.03.2019;12114;0;1;49844
959674;17.03.2019;12738;0;1;49845
959613;17.03.2019;16504;1;1;49846
959324;18.03.2019;4429;0;1;49847
959752;18.03.2019;16336;0;1;49848
959910;18.03.2019;16504;2;1;49849
959998;18.03.2019;17812;1;1;49850
959343;22.03.2019;16504;1;1;49851
959533;23.03.2019;16504;0;1;49852
960005;29.03.2019;4429;0;1;49853
959233;29.03.2019;16504;1;0;49854
959863;30.03.2019;4939;0;1;49855
959945;30.03.2019;16504;4;1;49856
959204;30.03.2019;17812;1;1;49857
959813;30.03.2019;18325;0;1;49858
959455;31.03.2019;16504;1;1;49859
959660;03.04.2019;4429;0;1;49860
959219;03.04.2019;16504;1;1;49861
959853;05.04.2019;12738;0;1;49862
959553;05.04.2019;16504;1;1;49863
959406;05.04.2019;17812;0;1;49864
959244;05.04.2019;18364;0;1;49865
959209;05.04.2019;18367;0;1;49866
959034;09.04.2019;16504;0;0;49867
959546;09.04.2019;18127;0;1;49868
959116;10.04.2019;16504;0;1;49869
959849;10.04.2019;18385;0;1;49870
959980;13.04.2019;16504;0;1;49871
959323;08.03.2019;15726;0;1;49872
959828;08.03.2019;12738;2;1;49873
959192;08.03.2019;16537;1;1;49874
959150;08.03.2019;5398;0;1;49875
959134;08.03.2019;5884;0;1;49876
959728;08.03.2019;9492;0;1;49877
960049;08.03.2019;12738;0;1;49878
959068;08.03.2019;12744;0;1;49879
959531;08.03.2019;15960;0;1;49880
959502;08.03.2019;16744;0;1;49881
960051;08.03.2019;16774;0;1;49882
959315;08.03.2019;16336;0;1;49883
959466;09.03.2019;12849;0;1;49884
959586;19.03.2019;4939;1;1;49885
959409;19.03.2019;16504;1;1;49886
959752;19.03.2019;16834;0;1;49887
959583;19.03.2019;18076;1;1;49888
959543;19.03.2019;18127;0;1;49889
959397;19.03.2019;18166;0;1;49890
959574;08.03.2019;12066;0;1;49891
959485;08.03.2019;12165;0;1;49892
960045;08.03.2019;18070;0;1;49893
959529;08.03.2019;12849;0;1;49894
960074;08.03.2019;16504;0;0;49895
959606;08.03.2019;16744;0;0;49896
959616;08.03.2019;17761;0;1;49897
960035;09.03.2019;4939;0;1;49898
959523;09.03.2019;12738;0;1;49899
959539;09.03.2019;16744;0;1;49900
959612;30.03.2019;16504;0;1;49901
959359;30.03.2019;17761;0;1;49902
959270;03.04.2019;4939;0;1;49903
959962;03.04.2019;12738;0;1;49904
959226;03.04.2019;17761;0;1;49905
959803;09.04.2019;568;0;1;49906
959515;09.04.2019;1972;0;0;49907
959810;09.04.2019;12735;0;1;49908
959568;09.04.2019;16501;0;1;49909
959767;08.03.2019;11874;0;1;49910
959834;08.03.2019;12573;0;1;49911
959487;09.03.2019;13929;0;1;49912
959769;18.03.2019;12735;1;1;49913
959383;20.03.2019;526;1;0;49914
960046;20.03.2019;11874;6;0;49915
959715;20.03.2019;12735;1;1;49916
959916;21.03.2019;526;1;1;49917
959755;21.03.2019;11874;1;1;49918
959870;21.03.2019;12735;0;0;49919
959948;21.03.2019;12882;0;1;49920
959602;24.03.2019;12735;0;1;49921
959996;24.03.2019;12882;0;1;49922
959898;28.03.2019;12735;0;1;49923
959775;28.03.2019;12882;1;1;49924
959761;28.03.2019;16780;1;1;49925
959714;02.04.2019;1972;0;1;49926
959403;02.04.2019;12735;0;1;49927
959171;02.04.2019;12882;0;1;49928
959755;02.04.2019;16501;1;1;49929
960108;02.04.2019;16534;0;1;49930
959993;02.04.2019;18130;0;1;49931
959288;02.04.2019;18286;0;1;49932
959159;10.03.2019;3520;1;0;49933
959693;10.03.2019;3523;2;1;49934
959201;15.03.2019;3520;0;1;49935
959714;15.03.2019;8538;0;0;49936
959502;16.03.2019;8538;0;0;49937
959362;20.03.2019;568;0;0;49938
959756;22.03.2019;568;1;1;49939
959576;22.03.2019;1972;0;1;49940
959243;22.03.2019;3520;0;0;49941
959132;23.03.2019;568;0;1;49942
959971;23.03.2019;1972;0;1;49943
959584;23.03.2019;3520;1;0;49944
959397;23.03.2019;3523;0;0;49945
959304;24.03.2019;568;0;0;49946
959410;24.03.2019;1972;0;1;49947
959937;24.03.2019;3520;0;0;49948
959156;24.03.2019;3523;0;1;49949
959865;26.03.2019;568;0;0;49950
960039;26.03.2019;1972;0;1;49951
960046;26.03.2019;3520;0;0;49952
959261;28.03.2019;568;0;0;49953
959655;28.03.2019;1972;0;1;49954
959603;28.03.2019;3520;2;1;49955
959132;28.03.2019;3523;0;1;49956
959996;30.03.2019;568;0;1;49957
959145;30.03.2019;3520;1;0;49958
959841;30.03.2019;3523;1;1;49959
959222;10.04.2019;568;0;1;49960
959436;10.04.2019;3520;0;0;49961
959951;12.04.2019;568;0;0;49962
959448;23.04.2019;568;0;0;49963
959966;10.03.2019;5410;0;1;49964
959537;10.03.2019;11094;0;1;49965
959679;10.03.2019;12738;0;1;49966
960120;18.04.2019;12561;0;0;49967
959726;18.04.2019;12573;1;1;49968
959228;09.03.2019;11094;0;1;49969
959547;09.03.2019;12738;0;1;49970
959274;09.03.2019;16537;1;1;49971
959983;09.03.2019;16744;0;1;49972
959784;09.03.2019;16834;2;0;49973
959450;09.03.2019;17761;1;1;49974
959183;09.03.2019;17821;0;1;49975
960157;10.03.2019;16537;13;0;49976
959702;11.03.2019;16537;93;0;49977
959573;12.03.2019;16537;16;1;49978
959685;16.03.2019;11094;0;1;49979
959780;16.03.2019;16537;42;1;49980
959927;16.03.2019;18049;24;0;49981
959416;16.03.2019;18130;37;1;49982
960038;18.03.2019;11961;0;1;49983
959809;18.03.2019;16537;2;1;49984
959803;18.03.2019;18127;1;1;49985
959878;18.03.2019;18130;6;0;49986
959692;18.03.2019;18169;2;1;49987
959305;19.03.2019;12849;2;1;49988
959318;19.03.2019;13131;0;1;49989
959217;19.03.2019;16336;1;1;49990
959468;24.03.2019;18130;0;1;49991
959434;31.03.2019;13131;0;1;49992
959496;31.03.2019;18130;0;1;49993
959837;31.03.2019;18283;1;1;49994
959454;31.03.2019;18325;0;1;49995
959842;07.04.2019;12114;10;1;49996
959655;07.04.2019;18370;1;0;49997
959445;15.04.2019;12114;1;1;49998
959737;15.04.2019;12156;1;1;49999
959457;15.04.2019;13428;0;1;50000
959358;15.04.2019;16537;1;1;50001
959912;09.03.2019;11094;0;1;50002
959995;09.03.2019;17803;0;1;50003
959259;09.03.2019;5881;0;1;50004
959507;10.03.2019;8562;0;1;50005
959289;11.03.2019;4408;1;1;50006
959905;11.03.2019;11094;1;1;50007
960057;06.04.2019;4408;0;1;50008
959438;14.03.2019;8807;0;1;50009
960162;14.03.2019;12849;4;1;50010
960018;14.03.2019;13047;1;0;50011
960008;14.03.2019;15612;0;1;50012
960156;14.03.2019;16537;1;0;50013
959614;14.03.2019;16587;0;1;50014
959273;14.03.2019;16834;2;0;50015
959281;23.03.2019;18127;0;1;50016
959886;13.04.2019;12849;0;1;50017
959933;09.03.2019;4939;1;1;50018
959496;09.03.2019;12738;0;1;50019
959406;09.03.2019;16336;0;1;50020
959649;09.03.2019;16450;0;1;50021
959914;09.03.2019;16732;0;1;50022
959557;09.03.2019;16744;0;1;50023
959755;14.03.2019;4939;0;1;50024
959952;14.03.2019;16537;0;1;50025
960114;14.03.2019;16744;0;1;50026
960173;14.03.2019;18130;0;1;50027
960064;27.03.2019;13131;0;1;50028
959768;27.03.2019;17812;0;1;50029
959969;09.03.2019;16744;0;1;50030
959853;09.03.2019;16774;0;1;50031
959701;09.03.2019;12114;5;0;50032
959565;09.03.2019;13161;0;1;50033
960012;10.03.2019;12114;2;1;50034
959982;13.03.2019;4939;2;1;50035
959625;13.03.2019;12114;2;0;50036
959260;13.03.2019;18130;0;1;50037
959809;14.03.2019;4939;2;1;50038
960073;14.03.2019;12114;1;1;50039
960133;09.03.2019;8447;0;1;50040
959256;09.03.2019;12021;0;0;50041
960143;09.03.2019;12036;0;1;50042
959335;09.03.2019;12063;0;1;50043
960051;09.03.2019;12141;0;1;50044
959740;09.03.2019;12144;0;1;50045
959245;09.03.2019;12150;0;0;50046
959705;09.03.2019;12165;0;1;50047
959377;09.03.2019;12168;0;1;50048
959864;09.03.2019;12738;0;1;50049
959565;09.03.2019;13377;0;1;50050
959564;09.03.2019;16011;0;1;50051
959438;09.03.2019;16336;1;1;50052
960100;09.03.2019;16447;0;0;50053
959619;09.03.2019;16504;0;1;50054
959995;09.03.2019;16744;0;1;50055
959542;09.03.2019;17809;0;1;50056
960095;09.03.2019;18061;0;1;50057
959550;09.03.2019;12039;0;1;50058
960179;09.03.2019;12114;1;1;50059
959351;09.03.2019;16447;0;1;50060
959565;09.03.2019;16744;0;0;50061
960097;09.04.2019;12039;0;0;50062
959807;09.04.2019;12114;2;1;50063
959958;09.04.2019;12117;1;1;50064
960109;09.04.2019;12216;1;1;50065
959462;09.04.2019;12738;0;1;50066
959750;09.04.2019;15680;1;0;50067
960187;09.04.2019;16744;3;0;50068
959403;09.04.2019;18130;0;1;50069
960069;09.03.2019;16587;0;1;50070
959688;09.03.2019;12738;0;1;50071
960124;09.03.2019;12849;0;0;50072
959801;15.03.2019;4429;0;1;50073
959945;15.03.2019;12114;4;1;50074
959909;15.03.2019;12195;2;0;50075
959711;15.03.2019;18130;2;1;50076
959936;09.03.2019;4939;0;1;50077
959908;09.03.2019;11094;0;1;50078
959634;09.03.2019;16744;0;1;50079
959887;09.03.2019;16834;1;1;50080
959708;09.03.2019;16855;1;0;50081
959750;10.03.2019;16855;1;0;50082
959918;14.03.2019;16855;1;0;50083
959423;15.03.2019;16855;0;1;50084
959614;17.03.2019;16855;1;1;50085
959493;20.03.2019;16855;2;0;50086
959431;01.04.2019;16855;0;1;50087
959879;05.04.2019;16855;1;0;50088
960147;17.04.2019;11667;0;0;50089
960153;17.04.2019;18394;0;0;50090
959830;09.03.2019;4408;0;1;50091
960271;09.03.2019;4939;0;1;50092
959731;09.03.2019;15680;0;1;50093
960117;09.03.2019;16336;0;1;50094
959694;09.03.2019;16537;0;1;50095
959917;09.03.2019;16587;0;0;50096
960177;09.03.2019;16744;0;1;50097
959807;09.03.2019;17812;1;1;50098
959376;09.03.2019;18070;0;1;50099
960037;09.03.2019;11094;0;1;50100
960130;09.03.2019;13428;0;1;50101
959324;09.03.2019;18049;0;1;50102
959837;21.03.2019;12849;0;1;50103
959768;23.03.2019;18127;0;1;50104
959428;23.03.2019;18202;0;1;50105
959438;31.03.2019;16336;0;1;50106
959504;09.03.2019;11094;0;1;50107
960230;09.03.2019;12114;0;1;50108
960314;09.03.2019;16587;0;1;50109
959587;09.03.2019;16744;0;1;50110
960256;09.03.2019;16774;1;0;50111
959350;09.03.2019;16834;0;1;50112
959834;09.03.2019;17761;6;1;50113
959553;10.03.2019;12849;0;1;50114
959518;11.03.2019;12114;1;0;50115
960282;11.03.2019;12573;1;1;50116
959537;11.03.2019;12849;0;1;50117
960033;11.03.2019;16336;0;1;50118
960170;11.03.2019;16774;0;1;50119
959585;11.03.2019;18070;0;1;50120
959748;09.04.2019;11094;0;1;50121
960210;09.04.2019;12114;0;0;50122
960132;09.04.2019;12849;0;0;50123
960135;09.04.2019;16336;0;1;50124
959733;09.04.2019;16447;0;0;50125
960179;09.04.2019;16855;0;1;50126
960043;09.04.2019;18127;0;1;50127
960121;09.04.2019;18130;0;1;50128
960194;09.04.2019;18202;0;1;50129
959681;09.04.2019;18229;0;0;50130
960046;10.04.2019;9299;1;1;50131
960317;10.04.2019;12849;0;0;50132
959723;10.04.2019;16336;1;0;50133
960133;10.04.2019;16774;0;1;50134
960284;10.04.2019;18199;0;0;50135
959881;10.04.2019;18217;0;1;50136
959456;10.04.2019;18220;1;1;50137
960078;11.04.2019;12849;0;0;50138
960050;12.04.2019;12849;1;1;50139
959781;09.03.2019;13383;0;1;50140
960132;10.03.2019;4939;0;1;50141
960079;10.03.2019;16732;0;1;50142
959680;12.03.2019;9068;0;1;50143
960309;12.03.2019;13119;0;1;50144
959768;12.03.2019;13131;0;1;50145
960054;12.03.2019;18127;0;1;50146
959758;12.03.2019;18130;0;1;50147
959951;13.03.2019;4939;0;1;50148
959633;13.03.2019;5347;0;1;50149
959898;13.03.2019;12114;0;1;50150
960330;13.03.2019;13131;0;1;50151
959592;13.03.2019;17812;0;0;50152
960225;09.03.2019;11094;0;1;50153
960335;09.03.2019;12738;3;1;50154
959881;09.03.2019;12849;1;1;50155
959975;09.03.2019;3523;6;0;50156
960181;10.03.2019;3523;5;1;50157
960090;01.04.2019;3523;2;1;50158
959525;01.04.2019;13350;0;1;50159
960015;09.03.2019;18031;0;1;50160
959533;09.03.2019;11094;0;1;50161
959593;09.03.2019;12738;0;1;50162
960197;16.03.2019;4939;0;1;50163
959665;16.03.2019;11094;0;1;50164
959906;16.03.2019;12738;0;1;50165
959624;17.03.2019;4939;1;1;50166
959648;17.03.2019;12738;1;1;50167
960321;17.03.2019;16290;1;1;50168
959555;17.03.2019;18049;0;0;50169
959752;28.03.2019;12738;0;1;50170
959985;28.03.2019;16290;1;1;50171
960439;09.03.2019;11793;1;1;50172
959617;09.03.2019;12735;1;0;50173
959821;10.03.2019;12735;1;1;50174
959930;15.03.2019;12738;1;0;50175
959847;29.03.2019;12738;0;1;50176
959635;09.03.2019;4426;0;1;50177
959934;10.03.2019;12738;0;0;50178
960485;10.03.2019;16537;1;0;50179
960394;10.03.2019;16774;1;0;50180
959834;11.03.2019;13131;0;0;50181
959686;11.03.2019;17761;1;0;50182
959981;11.03.2019;17809;0;1;50183
959883;11.03.2019;18055;0;0;50184
959942;12.03.2019;13377;0;1;50185
960206;12.03.2019;17809;0;1;50186
960537;13.03.2019;18130;0;1;50187
960004;20.03.2019;13131;0;1;50188
959731;20.03.2019;18076;2;0;50189
960367;20.03.2019;18130;1;1;50190
960540;20.03.2019;18142;0;1;50191
959708;20.03.2019;18166;0;0;50192
959594;20.03.2019;18169;0;1;50193
959663;20.03.2019;18178;0;1;50194
959813;25.03.2019;13119;0;1;50195
959754;30.03.2019;18259;0;1;50196
959901;30.03.2019;18328;0;1;50197
960385;01.04.2019;17761;1;0;50198
959686;02.04.2019;17761;0;1;50199
960159;02.04.2019;18127;0;1;50200
960269;02.04.2019;18349;0;1;50201
959791;15.04.2019;18430;0;1;50202
959780;15.04.2019;18445;0;1;50203
960059;16.04.2019;17821;0;1;50204
959599;18.03.2019;1972;4;0;50205
959666;18.03.2019;2494;0;1;50206
960179;18.03.2019;13116;0;1;50207
959671;18.03.2019;13128;0;1;50208
959662;19.03.2019;1972;1;1;50209
960514;09.03.2019;12738;0;1;50210
959802;09.03.2019;568;0;1;50211
960365;09.03.2019;12735;2;1;50212
959849;09.03.2019;13116;0;1;50213
960218;09.03.2019;13128;0;1;50214
959787;09.03.2019;17758;0;1;50215
959604;16.03.2019;16834;0;1;50216
960291;09.03.2019;12738;0;1;50217
959710;09.03.2019;17812;0;1;50218
960178;09.03.2019;571;0;1;50219
959676;09.03.2019;12735;2;1;50220
959719;09.03.2019;16336;1;1;50221
959854;09.03.2019;17794;0;1;50222
960632;10.03.2019;5284;7;0;50223
960373;10.03.2019;5884;0;1;50224
960111;10.03.2019;9068;0;1;50225
959875;10.03.2019;11094;0;1;50226
960187;10.03.2019;16537;0;1;50227
960194;11.03.2019;5284;6;1;50228
960379;11.03.2019;12837;0;0;50229
960170;09.03.2019;11967;1;0;50230
960218;09.03.2019;12039;8;0;50231
960160;09.03.2019;12150;1;1;50232
959819;09.03.2019;16744;4;1;50233
959818;09.03.2019;8553;1;1;50234
960530;09.03.2019;8556;1;1;50235
960201;09.03.2019;11094;0;1;50236
959877;09.03.2019;13428;0;0;50237
960230;09.03.2019;17761;0;1;50238
960158;03.04.2019;5884;1;1;50239
960219;03.04.2019;8553;2;1;50240
960600;03.04.2019;13041;3;0;50241
960493;03.04.2019;16504;1;1;50242
960187;03.04.2019;17812;0;0;50243
959733;03.04.2019;18328;0;1;50244
960233;04.04.2019;8553;0;1;50245
960136;09.03.2019;4939;0;1;50246
960100;09.03.2019;11094;0;1;50247
960059;09.03.2019;12114;0;1;50248
960512;09.03.2019;13131;0;1;50249
960066;09.03.2019;16834;0;1;50250
960401;09.03.2019;4483;0;1;50251
960641;09.03.2019;12849;0;0;50252
959893;09.03.2019;4426;0;1;50253
960241;09.03.2019;5884;0;1;50254
960036;09.03.2019;16504;1;1;50255
960452;12.03.2019;8807;0;1;50256
960291;09.03.2019;11094;0;1;50257
960257;09.03.2019;12114;0;0;50258
959827;09.03.2019;12120;1;1;50259
960311;09.03.2019;12165;0;1;50260
959812;09.03.2019;12993;1;1;50261
960103;09.03.2019;16587;0;0;50262
960457;09.03.2019;16744;0;1;50263
960462;09.03.2019;16774;1;1;50264
960507;09.03.2019;16834;1;0;50265
960198;09.03.2019;17761;1;0;50266
960490;10.03.2019;11094;0;1;50267
960387;10.03.2019;12120;0;1;50268
959765;10.03.2019;12837;1;1;50269
960291;10.03.2019;16774;0;1;50270
960100;11.03.2019;12114;0;1;50271
960664;11.03.2019;16450;0;1;50272
960307;11.03.2019;17761;0;0;50273
959773;02.04.2019;12849;2;1;50274
960289;02.04.2019;16336;0;1;50275
960499;02.04.2019;16578;0;1;50276
960509;02.04.2019;16587;0;1;50277
960161;02.04.2019;18283;0;1;50278
960258;02.04.2019;18322;0;1;50279
960632;05.04.2019;8807;0;1;50280
960554;05.04.2019;16336;0;1;50281
959970;05.04.2019;16578;0;0;50282
960383;05.04.2019;18127;0;1;50283
960019;05.04.2019;18130;0;0;50284
960265;05.04.2019;18241;2;1;50285
960191;05.04.2019;18274;0;1;50286
960670;05.04.2019;18283;0;1;50287
960013;05.04.2019;18370;0;0;50288
960208;05.04.2019;18382;0;0;50289
960606;05.04.2019;18388;0;1;50290
960450;09.03.2019;16741;0;1;50291
960065;09.03.2019;12738;1;1;50292
960120;11.03.2019;12738;3;1;50293
960248;11.03.2019;16290;0;1;50294
960463;15.03.2019;12738;1;1;50295
959875;15.03.2019;16290;1;0;50296
959884;15.03.2019;16537;2;1;50297
960021;15.03.2019;18049;2;1;50298
960482;15.03.2019;18061;2;1;50299
960091;15.03.2019;18130;1;0;50300
960405;15.03.2019;18142;1;1;50301
959883;15.03.2019;18172;3;0;50302
960690;09.03.2019;12114;0;1;50303
959994;09.03.2019;13047;2;1;50304
960027;20.03.2019;12738;0;1;50305
959900;20.03.2019;16587;3;0;50306
959962;20.03.2019;18127;1;1;50307
959914;20.03.2019;18184;77;0;50308
960072;21.03.2019;11094;0;1;50309
960115;21.03.2019;18127;0;1;50310
960699;21.03.2019;18184;8;1;50311
960080;09.03.2019;4519;4;0;50312
960417;10.03.2019;4519;8;1;50313
959846;11.03.2019;4519;0;1;50314
960030;26.03.2019;16587;0;1;50315
960356;09.03.2019;12114;2;1;50316
960496;09.03.2019;12525;0;0;50317
959897;09.03.2019;12750;10;1;50318
959776;09.03.2019;13119;2;0;50319
960374;09.03.2019;13437;0;1;50320
960329;09.03.2019;15680;3;0;50321
960594;09.03.2019;16447;1;0;50322
960405;10.03.2019;12114;0;0;50323
960648;10.03.2019;12750;2;0;50324
960666;10.03.2019;13119;2;1;50325
959859;10.03.2019;15680;1;1;50326
960629;10.03.2019;16447;1;1;50327
960441;10.03.2019;16744;0;1;50328
959934;11.03.2019;12114;0;1;50329
960158;11.03.2019;12750;2;1;50330
959910;11.03.2019;13119;4;1;50331
960492;11.03.2019;15680;1;1;50332
960616;12.03.2019;13119;2;1;50333
959927;13.03.2019;12114;0;0;50334
960664;09.03.2019;571;0;1;50335
959795;09.03.2019;4939;0;1;50336
960390;09.03.2019;11094;1;0;50337
959874;09.03.2019;12849;1;1;50338
960423;09.03.2019;13131;0;1;50339
959889;09.03.2019;5881;1;1;50340
959870;09.03.2019;9068;0;1;50341
960396;09.03.2019;11094;2;0;50342
960712;09.03.2019;12738;1;1;50343
960178;09.03.2019;13383;1;1;50344
960735;09.03.2019;16336;1;1;50345
960298;09.03.2019;16732;0;1;50346
959913;09.03.2019;16744;0;1;50347
960124;09.03.2019;16774;0;1;50348
959955;09.03.2019;18070;0;1;50349
960184;09.03.2019;4426;1;0;50350
960218;09.03.2019;9365;0;1;50351
960214;09.03.2019;12114;1;0;50352
960301;09.03.2019;16738;4;1;50353
959980;09.03.2019;17476;0;1;50354
960240;09.03.2019;4408;0;1;50355
960793;09.03.2019;11094;0;1;50356
960066;09.03.2019;12738;0;1;50357
960409;09.03.2019;12849;0;1;50358
960041;09.03.2019;13377;0;1;50359
960746;09.03.2019;13383;0;1;50360
960846;09.03.2019;16336;0;1;50361
960045;09.03.2019;16537;0;1;50362
960806;09.03.2019;16738;0;1;50363
960739;09.03.2019;16834;0;1;50364
959903;09.03.2019;18055;0;0;50365
960558;09.03.2019;18061;0;1;50366
960507;09.03.2019;3523;22;1;50367
960291;09.03.2019;5881;0;1;50368
960265;09.03.2019;9338;0;1;50369
960593;10.03.2019;3523;0;1;50370
960105;12.03.2019;3523;9;1;50371
959987;12.03.2019;8538;0;1;50372
960033;28.03.2019;3523;1;1;50373
959985;06.04.2019;3523;0;1;50374
960285;06.04.2019;6195;0;1;50375
960760;09.03.2019;12669;0;1;50376
960697;09.03.2019;12738;0;1;50377
960477;14.03.2019;12738;0;1;50378
960550;15.03.2019;12195;0;1;50379
960172;19.04.2019;12849;0;1;50380
960258;09.03.2019;12738;0;1;50381
960225;09.03.2019;16290;0;1;50382
960856;09.03.2019;11094;0;1;50383
960663;09.03.2019;12738;0;1;50384
960384;09.03.2019;12738;0;1;50385
960198;09.03.2019;12849;1;0;50386
959991;09.03.2019;16290;13;1;50387
960225;09.03.2019;16774;0;1;50388
960693;09.03.2019;17794;0;1;50389
960520;10.03.2019;12738;0;1;50390
960630;10.03.2019;16290;1;1;50391
960479;09.03.2019;16690;1;1;50392
960500;11.03.2019;16690;0;1;50393
960625;14.03.2019;5884;2;1;50394
960838;14.03.2019;11979;0;0;50395
960750;14.03.2019;16332;0;1;50396
960387;14.03.2019;16744;0;1;50397
960721;09.03.2019;9456;0;1;50398
960783;09.03.2019;12738;0;1;50399
960285;09.03.2019;16774;0;1;50400
960567;09.03.2019;16834;0;1;50401
960316;09.03.2019;16855;0;1;50402
960229;09.03.2019;17761;0;1;50403
960182;09.03.2019;4408;0;0;50404
960395;10.03.2019;5884;0;1;50405
960119;10.03.2019;16587;1;0;50406
960254;21.04.2019;16336;23;0;50407
960043;09.03.2019;4429;0;1;50408
960893;09.03.2019;5314;0;1;50409
960599;09.03.2019;9068;2;1;50410
960807;09.03.2019;9365;0;1;50411
960359;09.03.2019;11094;1;0;50412
960298;09.03.2019;12018;0;1;50413
960267;09.03.2019;14946;1;0;50414
960025;09.03.2019;16744;0;0;50415
960079;09.03.2019;17533;0;1;50416
960398;09.03.2019;17803;1;1;50417
960473;09.03.2019;18049;0;1;50418
960513;09.03.2019;18061;0;1;50419
960373;09.03.2019;12738;0;1;50420
960907;09.03.2019;16290;1;1;50421
960786;09.03.2019;12738;0;1;50422
960818;09.03.2019;16447;0;1;50423
960003;09.03.2019;4939;0;1;50424
960805;09.03.2019;9068;1;1;50425
960699;09.03.2019;11094;0;1;50426
960172;09.03.2019;12738;0;1;50427
960824;09.03.2019;15726;0;1;50428
960404;09.03.2019;16290;4;0;50429
960315;13.04.2019;11094;0;1;50430
960796;13.04.2019;13428;1;1;50431
960330;13.04.2019;16290;0;1;50432
960842;09.03.2019;9552;1;0;50433
960852;09.03.2019;11874;4;1;50434
960225;09.03.2019;13731;2;1;50435
960943;09.03.2019;16534;0;1;50436
960402;09.03.2019;16690;2;0;50437
960864;11.03.2019;13731;0;1;50438
960365;09.03.2019;12738;1;1;50439
960374;09.03.2019;11094;0;1;50440
961044;12.03.2019;12735;5;1;50441
960765;09.03.2019;16587;0;1;50442
960531;09.03.2019;16744;2;1;50443
960471;09.03.2019;16834;0;1;50444
961039;10.03.2019;4939;0;1;50445
960405;10.03.2019;11094;0;0;50446
960173;10.03.2019;12114;0;1;50447
960082;10.03.2019;12738;0;1;50448
960550;10.03.2019;12849;0;1;50449
960471;10.03.2019;16504;0;1;50450
960976;10.03.2019;16537;0;1;50451
960775;10.03.2019;16587;0;1;50452
960760;10.03.2019;16744;0;1;50453
960359;10.03.2019;16774;0;1;50454
960096;10.03.2019;17761;0;1;50455
960251;12.03.2019;11094;0;1;50456
961017;12.03.2019;12849;0;1;50457
960939;12.03.2019;13131;0;1;50458
960499;12.03.2019;13383;1;1;50459
960883;12.03.2019;16537;0;1;50460
960260;12.03.2019;16587;0;0;50461
960943;12.03.2019;16744;0;1;50462
960796;12.03.2019;17812;0;1;50463
960898;12.03.2019;18067;0;1;50464
960460;12.03.2019;18127;0;1;50465
960400;12.03.2019;18130;0;1;50466
961020;09.03.2019;5314;0;1;50467
960393;09.03.2019;6175;1;1;50468
960247;09.03.2019;8123;0;1;50469
960689;09.03.2019;8885;0;0;50470
960262;09.03.2019;12738;0;1;50471
960990;09.03.2019;12849;0;1;50472
960954;09.03.2019;13137;0;1;50473
960847;09.03.2019;15714;1;0;50474
960782;09.03.2019;16242;0;1;50475
960698;09.03.2019;16587;0;1;50476
960614;09.03.2019;16744;0;1;50477
961071;09.03.2019;16849;0;1;50478
960486;09.03.2019;18058;0;1;50479
960439;09.03.2019;18067;0;1;50480
